['n', 't', 'd']
[42018, 0.42018000000027944, 1.33403681490662]
[42019, 0.42019000000027945, 1.33399559524862]
[42020, 0.42020000000027946, 1.33395437460962]
[42021, 0.42021000000027947, 1.33391315298962]
[42022, 0.4202200000002795, 1.33387193038862]
[42023, 0.4202300000002795, 1.33383070680662]
[42024, 0.4202400000002795, 1.33378948224362]
[42025, 0.4202500000002795, 1.33374825669962]
[42026, 0.4202600000002795, 1.33370703017462]
[42027, 0.42027000000027953, 1.33366580266862]
[42028, 0.42028000000027954, 1.33362457418162]
[42029, 0.42029000000027955, 1.3335833447136198]
[42030, 0.42030000000027956, 1.3335421142646198]
[42031, 0.42031000000027957, 1.3335008828346198]
[42032, 0.4203200000002796, 1.3334596504236198]
[42033, 0.4203300000002796, 1.3334184170316197]
[42034, 0.4203400000002796, 1.3333771826586196]
[42035, 0.4203500000002796, 1.3333359473046196]
[42036, 0.4203600000002796, 1.3332947109696196]
[42037, 0.42037000000027963, 1.3332534736536197]
[42038, 0.42038000000027964, 1.3332122353566196]
[42039, 0.42039000000027965, 1.3331709960786196]
[42040, 0.42040000000027966, 1.3331297558196196]
[42041, 0.42041000000027967, 1.3330885145796196]
[42042, 0.4204200000002797, 1.3330472723586195]
[42043, 0.4204300000002797, 1.3330060291566195]
[42044, 0.4204400000002797, 1.3329647849736195]
[42045, 0.4204500000002797, 1.3329235398096195]
[42046, 0.4204600000002797, 1.3328822936646194]
[42047, 0.42047000000027973, 1.3328410465386193]
[42048, 0.42048000000027974, 1.3327997984316193]
[42049, 0.42049000000027975, 1.3327585493436194]
[42050, 0.42050000000027976, 1.3327172992746192]
[42051, 0.42051000000027977, 1.3326760482246192]
[42052, 0.4205200000002798, 1.3326347961936191]
[42053, 0.4205300000002798, 1.3325935431816192]
[42054, 0.4205400000002798, 1.3325522891886192]
[42055, 0.4205500000002798, 1.3325110342146191]
[42056, 0.4205600000002798, 1.332469778259619]
[42057, 0.42057000000027983, 1.332428521323619]
[42058, 0.42058000000027984, 1.3323872634066192]
[42059, 0.42059000000027985, 1.332346004508619]
[42060, 0.42060000000027986, 1.332304744629619]
[42061, 0.42061000000027987, 1.332263483769619]
[42062, 0.4206200000002799, 1.332222221928619]
[42063, 0.4206300000002799, 1.332180959106619]
[42064, 0.4206400000002799, 1.3321396953036189]
[42065, 0.4206500000002799, 1.3320984305196188]
[42066, 0.4206600000002799, 1.3320571647546189]
[42067, 0.42067000000027993, 1.3320158980086187]
[42068, 0.42068000000027994, 1.3319746302816187]
[42069, 0.42069000000027995, 1.3319333615736186]
[42070, 0.42070000000027996, 1.3318920918846187]
[42071, 0.42071000000027997, 1.3318508212146187]
[42072, 0.42072000000028, 1.3318095495636186]
[42073, 0.42073000000028, 1.3317682769316186]
[42074, 0.42074000000028, 1.3317270033186186]
[42075, 0.42075000000028, 1.3316857287246187]
[42076, 0.42076000000028, 1.3316444531496185]
[42077, 0.42077000000028003, 1.3316031765936185]
[42078, 0.42078000000028004, 1.3315618990566185]
[42079, 0.42079000000028005, 1.3315206205386185]
[42080, 0.42080000000028006, 1.3314793410396184]
[42081, 0.42081000000028007, 1.3314380605596183]
[42082, 0.4208200000002801, 1.3313967790986183]
[42083, 0.4208300000002801, 1.3313554966566183]
[42084, 0.4208400000002801, 1.3313142132336182]
[42085, 0.4208500000002801, 1.3312729288296181]
[42086, 0.4208600000002801, 1.331231643444618]
[42087, 0.42087000000028013, 1.331190357078618]
[42088, 0.42088000000028014, 1.3311490697316182]
[42089, 0.42089000000028015, 1.331107781403618]
[42090, 0.42090000000028016, 1.331066492094618]
[42091, 0.42091000000028017, 1.331025201804618]
[42092, 0.4209200000002802, 1.330983910533618]
[42093, 0.4209300000002802, 1.330942618281618]
[42094, 0.4209400000002802, 1.330901325048618]
[42095, 0.4209500000002802, 1.330860030834618]
[42096, 0.4209600000002802, 1.330818735639618]
[42097, 0.42097000000028023, 1.3307774394636178]
[42098, 0.42098000000028024, 1.3307361423066177]
[42099, 0.42099000000028025, 1.3306948441686177]
[42100, 0.42100000000028026, 1.3306535450496177]
[42101, 0.42101000000028027, 1.3306122449496178]
[42102, 0.4210200000002803, 1.3305709438686177]
[42103, 0.4210300000002803, 1.3305296418066177]
[42104, 0.4210400000002803, 1.3304883387636177]
[42105, 0.4210500000002803, 1.3304470347396178]
[42106, 0.4210600000002803, 1.3304057297346177]
[42107, 0.42107000000028033, 1.3303644237486176]
[42108, 0.42108000000028034, 1.3303231167816176]
[42109, 0.42109000000028035, 1.3302818088336177]
[42110, 0.42110000000028036, 1.3302404999046176]
[42111, 0.42111000000028037, 1.3301991899946175]
[42112, 0.4211200000002804, 1.3301578791036175]
[42113, 0.4211300000002804, 1.3301165672316175]
[42114, 0.4211400000002804, 1.3300752543786174]
[42115, 0.4211500000002804, 1.3300339405446173]
[42116, 0.4211600000002804, 1.3299926257296173]
[42117, 0.42117000000028043, 1.3299513099336173]
[42118, 0.42118000000028044, 1.3299099931566174]
[42119, 0.42119000000028045, 1.3298686753986173]
[42120, 0.42120000000028046, 1.3298273566596173]
[42121, 0.42121000000028047, 1.3297860369396173]
[42122, 0.4212200000002805, 1.3297447162386173]
[42123, 0.4212300000002805, 1.3297033945566172]
[42124, 0.4212400000002805, 1.3296620718936172]
[42125, 0.4212500000002805, 1.3296207482496172]
[42126, 0.4212600000002805, 1.3295794236246172]
[42127, 0.42127000000028053, 1.329538098018617]
[42128, 0.42128000000028054, 1.329496771431617]
[42129, 0.42129000000028055, 1.329455443863617]
[42130, 0.42130000000028056, 1.329414115314617]
[42131, 0.42131000000028057, 1.329372785784617]
[42132, 0.4213200000002806, 1.3293314552736168]
[42133, 0.4213300000002806, 1.3292901237816168]
[42134, 0.4213400000002806, 1.3292487913086168]
[42135, 0.4213500000002806, 1.329207457854617]
[42136, 0.4213600000002806, 1.3291661234196168]
[42137, 0.42137000000028063, 1.3291247880036168]
[42138, 0.42138000000028064, 1.3290834516066168]
[42139, 0.42139000000028065, 1.3290421142286168]
[42140, 0.42140000000028066, 1.3290007758696167]
[42141, 0.42141000000028067, 1.3289594365296167]
[42142, 0.4214200000002807, 1.3289180962086167]
[42143, 0.4214300000002807, 1.3288767549066167]
[42144, 0.4214400000002807, 1.3288354126236166]
[42145, 0.4214500000002807, 1.3287940693596165]
[42146, 0.4214600000002807, 1.3287527251146165]
[42147, 0.42147000000028073, 1.3287113798886165]
[42148, 0.42148000000028074, 1.3286700336816164]
[42149, 0.42149000000028075, 1.3286286864936163]
[42150, 0.42150000000028076, 1.3285873383246163]
[42151, 0.42151000000028077, 1.3285459891746163]
[42152, 0.4215200000002808, 1.3285046390436164]
[42153, 0.4215300000002808, 1.3284632879316163]
[42154, 0.4215400000002808, 1.3284219358386162]
[42155, 0.4215500000002808, 1.3283805827646162]
[42156, 0.4215600000002808, 1.3283392287096163]
[42157, 0.42157000000028083, 1.3282978736736162]
[42158, 0.42158000000028084, 1.3282565176566161]
[42159, 0.42159000000028085, 1.3282151606586161]
[42160, 0.42160000000028086, 1.3281738026796162]
[42161, 0.42161000000028087, 1.328132443719616]
[42162, 0.4216200000002809, 1.328091083778616]
[42163, 0.4216300000002809, 1.328049722856616]
[42164, 0.4216400000002809, 1.328008360953616]
[42165, 0.4216500000002809, 1.327966998069616]
[42166, 0.4216600000002809, 1.327925634204616]
[42167, 0.42167000000028093, 1.327884269358616]
[42168, 0.42168000000028094, 1.327842903531616]
[42169, 0.42169000000028095, 1.327801536723616]
[42170, 0.42170000000028096, 1.327760168934616]
[42171, 0.42171000000028097, 1.3277188001646159]
[42172, 0.421720000000281, 1.3276774304136159]
[42173, 0.421730000000281, 1.327636059681616]
[42174, 0.421740000000281, 1.3275946879686158]
[42175, 0.421750000000281, 1.3275533152746157]
[42176, 0.421760000000281, 1.3275119415996157]
[42177, 0.42177000000028103, 1.3274705669436158]
[42178, 0.42178000000028104, 1.3274291913066156]
[42179, 0.42179000000028105, 1.3273878146886156]
[42180, 0.42180000000028106, 1.3273464370896155]
[42181, 0.42181000000028107, 1.3273050585096156]
[42182, 0.4218200000002811, 1.3272636789486156]
[42183, 0.4218300000002811, 1.3272222984066155]
[42184, 0.4218400000002811, 1.3271809168836155]
[42185, 0.4218500000002811, 1.3271395343796155]
[42186, 0.4218600000002811, 1.3270981508946156]
[42187, 0.42187000000028113, 1.3270567664286155]
[42188, 0.42188000000028114, 1.3270153809816154]
[42189, 0.42189000000028115, 1.3269739945536154]
[42190, 0.42190000000028116, 1.3269326071446155]
[42191, 0.42191000000028117, 1.3268912187546154]
[42192, 0.4219200000002812, 1.3268498293836153]
[42193, 0.4219300000002812, 1.3268084390316153]
[42194, 0.4219400000002812, 1.3267670476986153]
[42195, 0.4219500000002812, 1.3267256553846152]
[42196, 0.4219600000002812, 1.326684262089615]
[42197, 0.42197000000028123, 1.326642867813615]
[42198, 0.42198000000028124, 1.326601472556615]
[42199, 0.42199000000028125, 1.3265600763186152]
[42200, 0.42200000000028126, 1.326518679099615]
[42201, 0.42201000000028127, 1.326477280899615]
[42202, 0.4220200000002813, 1.326435881718615]
[42203, 0.4220300000002813, 1.326394481556615]
[42204, 0.4220400000002813, 1.326353080413615]
[42205, 0.4220500000002813, 1.326311678289615]
[42206, 0.4220600000002813, 1.326270275184615]
[42207, 0.42207000000028133, 1.326228871098615]
[42208, 0.42208000000028134, 1.3261874660316149]
[42209, 0.42209000000028135, 1.3261460599836148]
[42210, 0.42210000000028136, 1.3261046529546148]
[42211, 0.42211000000028137, 1.3260632449446148]
[42212, 0.4221200000002814, 1.3260218359536147]
[42213, 0.4221300000002814, 1.3259804259816146]
[42214, 0.4221400000002814, 1.3259390150286146]
[42215, 0.4221500000002814, 1.3258976030946146]
[42216, 0.4221600000002814, 1.3258561901796146]
[42217, 0.42217000000028143, 1.3258147762836145]
[42218, 0.42218000000028144, 1.3257733614066145]
[42219, 0.42219000000028145, 1.3257319455486145]
[42220, 0.42220000000028146, 1.3256905287096146]
[42221, 0.42221000000028147, 1.3256491108896145]
[42222, 0.4222200000002815, 1.3256076920886144]
[42223, 0.4222300000002815, 1.3255662723066144]
[42224, 0.4222400000002815, 1.3255248515436144]
[42225, 0.4222500000002815, 1.3254834297996143]
[42226, 0.4222600000002815, 1.3254420070746142]
[42227, 0.42227000000028153, 1.3254005833686142]
[42228, 0.42228000000028154, 1.3253591586816142]
[42229, 0.42229000000028155, 1.3253177330136143]
[42230, 0.42230000000028156, 1.3252763063646142]
[42231, 0.42231000000028157, 1.3252348787346142]
[42232, 0.4223200000002816, 1.3251934501236142]
[42233, 0.4223300000002816, 1.3251520205316143]
[42234, 0.4223400000002816, 1.3251105899586142]
[42235, 0.4223500000002816, 1.3250691584046141]
[42236, 0.4223600000002816, 1.3250277258696141]
[42237, 0.42237000000028163, 1.3249862923536142]
[42238, 0.42238000000028164, 1.324944857856614]
[42239, 0.42239000000028165, 1.324903422378614]
[42240, 0.42240000000028166, 1.324861985919614]
[42241, 0.42241000000028167, 1.324820548479614]
[42242, 0.4224200000002817, 1.324779110058614]
[42243, 0.4224300000002817, 1.3247376706566139]
[42244, 0.4224400000002817, 1.3246962302736138]
[42245, 0.4224500000002817, 1.3246547889096139]
[42246, 0.4224600000002817, 1.324613346564614]
[42247, 0.42247000000028173, 1.3245719032386138]
[42248, 0.42248000000028174, 1.3245304589316138]
[42249, 0.42249000000028175, 1.3244890136436138]
[42250, 0.42250000000028176, 1.3244475673746139]
[42251, 0.42251000000028177, 1.3244061201246138]
[42252, 0.4225200000002818, 1.3243646718936137]
[42253, 0.4225300000002818, 1.3243232226816137]
[42254, 0.4225400000002818, 1.3242817724886138]
[42255, 0.4225500000002818, 1.3242403213146137]
[42256, 0.4225600000002818, 1.3241988691596136]
[42257, 0.42257000000028183, 1.3241574160236136]
[42258, 0.42258000000028184, 1.3241159619066136]
[42259, 0.42259000000028185, 1.3240745068086135]
[42260, 0.42260000000028186, 1.3240330507296134]
[42261, 0.42261000000028187, 1.3239915936696134]
[42262, 0.4226200000002819, 1.3239501356286134]
[42263, 0.4226300000002819, 1.3239086766066135]
[42264, 0.4226400000002819, 1.3238672166036134]
[42265, 0.4226500000002819, 1.3238257556196134]
[42266, 0.4226600000002819, 1.3237842936546134]
[42267, 0.42267000000028193, 1.3237428307086134]
[42268, 0.42268000000028194, 1.3237013667816133]
[42269, 0.42269000000028195, 1.3236599018736133]
[42270, 0.42270000000028196, 1.3236184359846133]
[42271, 0.42271000000028197, 1.3235769691146133]
[42272, 0.422720000000282, 1.3235355012636132]
[42273, 0.422730000000282, 1.3234940324316131]
[42274, 0.422740000000282, 1.323452562618613]
[42275, 0.422750000000282, 1.3234110918246131]
[42276, 0.422760000000282, 1.323369620049613]
[42277, 0.42277000000028203, 1.323328147293613]
[42278, 0.42278000000028204, 1.323286673556613]
[42279, 0.42279000000028205, 1.323245198838613]
[42280, 0.42280000000028206, 1.323203723139613]
[42281, 0.42281000000028207, 1.323162246459613]
[42282, 0.4228200000002821, 1.3231207687986128]
[42283, 0.4228300000002821, 1.3230792901566129]
[42284, 0.4228400000002821, 1.323037810533613]
[42285, 0.4228500000002821, 1.3229963299296128]
[42286, 0.4228600000002821, 1.3229548483446127]
[42287, 0.42287000000028213, 1.3229133657786127]
[42288, 0.42288000000028214, 1.3228718822316128]
[42289, 0.42289000000028215, 1.3228303977036127]
[42290, 0.42290000000028216, 1.3227889121946126]
[42291, 0.42291000000028217, 1.3227474257046126]
[42292, 0.4229200000002822, 1.3227059382336126]
[42293, 0.4229300000002822, 1.3226644497816125]
[42294, 0.4229400000002822, 1.3226229603486124]
[42295, 0.4229500000002822, 1.3225814699346123]
[42296, 0.4229600000002822, 1.3225399785396124]
[42297, 0.42297000000028223, 1.3224984861636124]
[42298, 0.42298000000028224, 1.3224569928066123]
[42299, 0.42299000000028225, 1.3224154984686123]
[42300, 0.42300000000028226, 1.3223740031496123]
[42301, 0.42301000000028227, 1.3223325068496123]
[42302, 0.4230200000002823, 1.3222910095686122]
[42303, 0.4230300000002823, 1.3222495113066122]
[42304, 0.4230400000002823, 1.3222080120636122]
[42305, 0.4230500000002823, 1.3221665118396122]
[42306, 0.4230600000002823, 1.322125010634612]
[42307, 0.42307000000028233, 1.322083508448612]
[42308, 0.42308000000028234, 1.322042005281612]
[42309, 0.42309000000028235, 1.322000501133612]
[42310, 0.42310000000028236, 1.321958996004612]
[42311, 0.42311000000028237, 1.321917489894612]
[42312, 0.4231200000002824, 1.321875982803612]
[42313, 0.4231300000002824, 1.321834474731612]
[42314, 0.4231400000002824, 1.321792965678612]
[42315, 0.4231500000002824, 1.321751455644612]
[42316, 0.4231600000002824, 1.3217099446296119]
[42317, 0.42317000000028243, 1.321668432633612]
[42318, 0.42318000000028244, 1.321626919656612]
[42319, 0.42319000000028245, 1.3215854056986118]
[42320, 0.42320000000028246, 1.3215438907596118]
[42321, 0.42321000000028247, 1.3215023748396117]
[42322, 0.4232200000002825, 1.3214608579386118]
[42323, 0.4232300000002825, 1.3214193400566117]
[42324, 0.4232400000002825, 1.3213778211936116]
[42325, 0.4232500000002825, 1.3213363013496116]
[42326, 0.4232600000002825, 1.3212947805246116]
[42327, 0.42327000000028253, 1.3212532587186117]
[42328, 0.42328000000028254, 1.3212117359316116]
[42329, 0.42329000000028255, 1.3211702121636115]
[42330, 0.42330000000028256, 1.3211286874146115]
[42331, 0.42331000000028257, 1.3210871616846116]
[42332, 0.4233200000002826, 1.3210456349736115]
[42333, 0.4233300000002826, 1.3210041072816114]
[42334, 0.4233400000002826, 1.3209625786086114]
[42335, 0.4233500000002826, 1.3209210489546115]
[42336, 0.4233600000002826, 1.3208795183196114]
[42337, 0.42337000000028263, 1.3208379867036113]
[42338, 0.42338000000028264, 1.3207964541066113]
[42339, 0.42339000000028265, 1.3207549205286113]
[42340, 0.42340000000028266, 1.3207133859696112]
[42341, 0.42341000000028267, 1.320671850429611]
[42342, 0.4234200000002827, 1.320630313908611]
[42343, 0.4234300000002827, 1.320588776406611]
[42344, 0.4234400000002827, 1.3205472379236112]
[42345, 0.4234500000002827, 1.320505698459611]
